acc_id,geohash,acc_long,acc_lat,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,UART,UTYP1,count
11105_2017,u1qcv5,9.722529625000053,52.35833918300006,2017,2,7,2,0,6,4,1
12029_2017,u1qcv5,9.715936352000028,52.35903802900003,2017,3,10,6,1,6,4,1
18752_2017,u1qcv5,9.722509660000073,52.358440805000036,2017,8,16,5,0,2,6,1
19068_2017,u1qcv5,9.716964528000062,52.356568448000075,2017,8,20,6,1,2,6,1
22560_2017,u1qcv5,9.71642055500007,52.35765515200006,2017,10,12,6,1,5,3,1
23369_2017,u1qcv5,9.722552398000063,52.35787222300007,2017,10,12,6,0,6,4,1
23537_2017,u1qcv5,9.722557308000038,52.35801886600007,2017,10,15,5,0,6,4,1
23860_2017,u1qcv5,9.715016731000047,52.36057651100003,2017,10,16,1,1,0,1,1
128181_2017,u1qcv5,9.719733287000054,52.360442840000076,2017,3,12,2,0,5,3,1
128643_2017,u1qcv5,9.712355309000033,52.36075839500007,2017,3,15,5,0,0,1,1
130166_2017,u1qcv5,9.716930840000034,52.35797487900003,2017,5,8,7,0,1,5,1
130445_2017,u1qcv5,9.711938172000032,52.36066899000008,2017,5,17,7,0,3,6,1
130700_2017,u1qcv5,9.721199391000027,52.360749912000074,2017,6,17,7,0,5,3,1
131747_2017,u1qcv5,9.717619960000038,52.35648084400003,2017,7,14,2,1,0,1,1
11106_2017,u1qfqb,9.790865205000047,52.430240664000046,2017,2,6,2,0,2,6,1
11840_2017,u1qfqb,9.798576488000037,52.43116218500007,2017,3,0,7,0,9,7,1
11173_2017,u1qcy2,9.771781567000062,52.34295831300005,2017,2,18,7,0,2,6,1
11284_2017,u1qcy2,9.770711893000056,52.34280479500006,2017,2,18,2,0,3,6,1
25457_2017,u1qcy2,9.774822110000061,52.34324628400003,2017,12,8,2,1,3,6,1
129864_2017,u1qcy2,9.772236105000047,52.342947397000046,2017,5,11,1,0,2,6,1
11175_2017,u1qf5t,9.652017902000068,52.41545828100004,2017,2,23,7,0,5,3,1
19598_2017,u1qf5t,9.652146284000024,52.41532946100006,2017,8,7,6,0,4,2,1
20396_2017,u1qf5t,9.647080464000057,52.413608007000036,2017,9,6,4,1,5,3,1
20846_2017,u1qf5t,9.649221908000072,52.414604762000074,2017,9,17,3,1,2,6,1
21286_2017,u1qf5t,9.647490578000033,52.41341402400008,2017,9,12,5,0,2,6,1
21337_2017,u1qf5t,9.648576620000027,52.41270782900006,2017,9,12,4,0,0,1,1
21479_2017,u1qf5t,9.64812454500003,52.41413805700007,2017,9,22,2,1,2,6,1
23367_2017,u1qf5t,9.65119683000006,52.41528008900009,2017,10,17,6,1,0,7,1
24534_2017,u1qf5t,9.648197595000058,52.41283294000005,2017,11,12,3,1,2,6,1
25590_2017,u1qf5t,9.647932719000039,52.41315915100006,2017,12,18,5,1,2,6,1
128141_2017,u1qf5t,9.652172489000069,52.41548935500003,2017,2,18,2,1,5,3,1
132415_2017,u1qf5t,9.655600468000047,52.412226013000065,2017,7,13,6,0,0,6,1
133290_2017,u1qf5t,9.653697298000054,52.41197364200008,2017,9,7,6,0,5,2,1
134440_2017,u1qf5t,9.652009884000051,52.41328289400008,2017,10,13,5,1,4,6,1
11350_2017,u1qcwr,9.770177052000065,52.33613487200007,2017,2,14,7,1,6,7,1
12298_2017,u1qcwr,9.77141114400007,52.33497786100002,2017,3,19,3,0,5,2,1
13606_2017,u1qcwr,9.768807568000057,52.33808136100004,2017,4,17,5,0,2,2,1
16766_2017,u1qcwr,9.768444427000075,52.33845195900005,2017,6,18,1,1,0,6,1
18049_2017,u1qcwr,9.772397041000033,52.333491025000065,2017,8,21,4,0,6,4,1
19074_2017,u1qcwr,9.768244418000053,52.33797748400009,2017,8,8,4,0,0,4,1
21852_2017,u1qcwr,9.76884405000004,52.338037245000066,2017,10,10,2,0,0,7,1
24277_2017,u1qcwr,9.768782859000057,52.338111240000046,2017,11,19,6,0,5,2,1
24662_2017,u1qcwr,9.768493215000037,52.338131592000074,2017,11,14,4,1,2,6,1
25524_2017,u1qcwr,9.768638325000039,52.33796090000004,2017,12,21,6,0,6,4,1
130002_2017,u1qcwr,9.77578602400007,52.333825117000075,2017,5,14,4,0,5,3,1
130477_2017,u1qcwr,9.775798479000061,52.33606353600004,2017,5,15,6,0,0,1,1
134081_2017,u1qcwr,9.773530331000076,52.335458692000024,2017,9,15,5,0,0,3,1
11423_2017,u1qcxp,9.809930541000028,52.33394493000003,2017,2,18,6,1,2,6,1
12261_2017,u1qcxp,9.806706908000024,52.33645891800006,2017,3,7,2,1,2,6,1
16266_2017,u1qcxp,9.807178524000053,52.33612491600008,2017,6,15,4,0,3,3,1
16914_2017,u1qcxp,9.804730740000023,52.337804445000074,2017,6,1,6,1,8,1,1
21384_2017,u1qcxp,9.807281322000053,52.33580618900003,2017,9,8,3,0,2,6,1
22990_2017,u1qcxp,9.807004716000053,52.33624468800008,2017,10,10,3,1,8,1,1
24096_2017,u1qcxp,9.80676900800006,52.336412995000046,2017,11,17,7,1,2,6,1
25177_2017,u1qcxp,9.809862588000042,52.33400188500008,2017,12,16,7,1,2,6,1
25314_2017,u1qcxp,9.80753657200006,52.33587809400007,2017,12,17,5,0,2,6,1
129391_2017,u1qcxp,9.800646202000053,52.335231732000075,2017,4,15,6,0,0,7,1
130509_2017,u1qcxp,9.804379246000053,52.33837935500002,2017,5,18,5,0,2,6,1
130659_2017,u1qcxp,9.800399347000052,52.335122084000034,2017,6,18,2,0,5,2,1
134217_2017,u1qcxp,9.799854312000038,52.33586476200003,2017,9,18,7,0,2,6,1
134878_2017,u1qcxp,9.803741196000034,52.33617280100003,2017,10,17,5,0,5,3,1
11425_2017,u1qcv7,9.723025236000069,52.35804756600004,2017,3,11,7,0,2,6,1
18730_2017,u1qcv7,9.723021173000063,52.35806517000003,2017,7,15,5,0,2,6,1
22991_2017,u1qcv7,9.723024621000038,52.35805023400008,2017,10,16,3,1,2,6,1
24015_2017,u1qcv7,9.72297965000007,52.35822206000007,2017,11,12,6,1,2,2,1
25703_2017,u1qcv7,9.722980711000046,52.35821881900007,2017,12,7,3,1,5,2,1
128269_2017,u1qcv7,9.724589471000057,52.358361307000045,2017,3,13,5,1,5,2,1
128963_2017,u1qcv7,9.728294685000037,52.359006531000034,2017,4,18,5,0,5,3,1
131357_2017,u1qcv7,9.729687730000023,52.35552562200007,2017,7,8,3,0,5,3,1
131773_2017,u1qcv7,9.729677663000075,52.35553908900005,2017,7,14,1,0,5,3,1
131906_2017,u1qcv7,9.728312677000076,52.35897448200007,2017,7,8,5,1,5,3,1
133376_2017,u1qcv7,9.724537044000042,52.358484490000066,2017,8,21,4,0,5,2,1
136265_2017,u1qcv7,9.728309775000072,52.35897965100002,2017,12,19,7,1,5,3,1
11559_2017,u1r402,9.858262137000054,52.38738925100006,2017,3,13,6,0,5,3,1
12754_2017,u1r402,9.860551600000065,52.38458047100005,2017,3,12,5,0,1,5,1
15212_2017,u1r402,9.857573410000043,52.38792164600005,2017,5,11,7,0,2,6,1
21127_2017,u1r402,9.859804984000052,52.38573262400007,2017,9,9,6,1,5,3,1
24402_2017,u1r402,9.858972866000043,52.386794500000065,2017,11,13,7,1,2,6,1
11561_2017,u1qf5j,9.632320748000039,52.411291540000036,2017,3,7,6,1,5,3,1
24199_2017,u1qf5j,9.633705218000047,52.41126470400008,2017,11,12,5,0,8,1,1
127040_2017,u1qf5j,9.631827948000023,52.41451597400003,2017,1,4,6,2,1,1,1
130313_2017,u1qf5j,9.632349899000076,52.41128981500003,2017,5,12,4,0,5,2,1
11646_2017,u1qfj5,9.712366898000028,52.40392436700007,2017,3,19,5,1,0,7,1
16408_2017,u1qfj5,9.712400399000048,52.40370205900008,2017,6,17,2,0,5,3,1
22180_2017,u1qfj5,9.713305502000026,52.400061390000076,2017,10,10,5,1,6,2,1
22583_2017,u1qfj5,9.712512522000054,52.403042182000036,2017,10,14,7,0,4,2,1
22891_2017,u1qfj5,9.712816253000026,52.40115696300006,2017,10,8,4,1,2,6,1
134132_2017,u1qfj5,9.716108516000077,52.39961229500005,2017,9,13,3,0,5,3,1
11648_2017,u1qcvg,9.750006013000077,52.360782485000065,2017,2,22,4,1,3,6,1
13673_2017,u1qcvg,9.751679013000057,52.358605123000075,2017,4,16,3,0,3,6,1
20100_2017,u1qcvg,9.754306709000048,52.35536970700007,2017,8,8,4,0,0,2,1
22356_2017,u1qcvg,9.750587941000047,52.36001884500007,2017,10,19,2,0,3,6,1
23977_2017,u1qcvg,9.751184808000062,52.35923979300002,2017,11,7,6,1,4,2,1
126949_2017,u1qcvg,9.74493530600006,52.35573613600008,2017,1,20,4,0,4,7,1
127446_2017,u1qcvg,9.755603080000073,52.35702714300004,2017,2,9,7,1,0,5,1
127562_2017,u1qcvg,9.751224907000053,52.35918737000002,2017,1,11,2,1,0,2,1
127986_2017,u1qcvg,9.755601024000043,52.357036959000034,2017,2,16,2,0,6,4,1
130067_2017,u1qcvg,9.747558152000071,52.35945302600004,2017,5,9,3,0,1,5,1
130898_2017,u1qcvg,9.755464269000072,52.35560562300003,2017,6,10,4,0,0,7,1
131491_2017,u1qcvg,9.753633146000027,52.35536968800005,2017,6,10,5,0,2,6,1
132659_2017,u1qcvg,9.752486800000042,52.35961952600008,2017,8,18,1,0,0,1,1
11650_2017,u1qcy1,9.762921942000046,52.34465537300008,2017,2,15,4,1,6,4,1
13037_2017,u1qcy1,9.762726274000043,52.34454245300003,2017,4,11,1,0,5,3,1
17337_2017,u1qcy1,9.761529300000065,52.34586552900004,2017,7,10,2,0,3,6,1
17364_2017,u1qcy1,9.761815120000053,52.34592643300005,2017,7,10,2,0,3,7,1
18051_2017,u1qcy1,9.76124135300006,52.34613982700007,2017,8,16,4,0,6,4,1
20095_2017,u1qcy1,9.762901311000064,52.344677660000066,2017,8,15,4,0,0,1,1
20561_2017,u1qcy1,9.762901311000064,52.344677660000066,2017,9,18,1,0,5,3,1
21002_2017,u1qcy1,9.763129878000028,52.34443194600004,2017,9,17,7,0,5,2,1
11735_2017,u1qctp,9.72054825500004,52.338513097000025,2017,3,14,2,0,2,6,1
12012_2017,u1qctp,9.720670719000054,52.33776972800007,2017,3,23,5,1,9,1,1
12259_2017,u1qctp,9.722781637000026,52.33751030600007,2017,3,13,2,0,2,7,1
13094_2017,u1qctp,9.721300377000032,52.33821234400006,2017,4,15,4,0,2,6,1
17540_2017,u1qctp,9.71892204300002,52.33352509500002,2017,7,22,7,0,2,6,1
18926_2017,u1qctp,9.722438182000076,52.33753986800008,2017,8,15,5,1,2,6,1
23210_2017,u1qctp,9.720480011000065,52.337558629000064,2017,10,19,7,1,2,6,1
23565_2017,u1qctp,9.72024951700007,52.33786680600008,2017,11,17,4,0,2,6,1
24363_2017,u1qctp,9.720318648000042,52.337999680000046,2017,11,21,4,0,5,2,1
24972_2017,u1qctp,9.72020593700006,52.33778304700007,2017,11,17,3,0,3,6,1
129014_2017,u1qctp,9.716927146000046,52.33625215700005,2017,4,14,3,0,5,3,1
131696_2017,u1qctp,9.716775441000037,52.33724682500008,2017,7,15,4,1,5,2,1
133213_2017,u1qctp,9.716958802000024,52.33555715300008,2017,9,14,2,0,0,1,1
135459_2017,u1qctp,9.720629974000076,52.33778517800005,2017,11,14,1,1,2,6,1
11737_2017,u1qfhz,9.708343299000036,52.42249195400007,2017,3,13,2,0,2,6,1
18986_2017,u1qfhz,9.707470108000054,52.42441474700007,2017,8,7,4,0,5,2,1
19372_2017,u1qfhz,9.707224759000043,52.424343815000036,2017,8,17,2,0,5,3,1
20848_2017,u1qfhz,9.708420340000034,52.42668348600006,2017,9,13,3,0,2,6,1
21764_2017,u1qfhz,9.707468678000057,52.42442667900009,2017,10,18,2,0,5,2,1
24760_2017,u1qfhz,9.707363907000056,52.42436873100007,2017,11,15,2,0,5,3,1
11739_2017,u1qcyf,9.794162594000056,52.35065425900007,2017,3,8,2,0,2,6,1
11912_2017,u1qcyf,9.789706194000075,52.354636890000045,2017,3,10,1,1,9,1,1
15490_2017,u1qcyf,9.795942574000037,52.35136015600006,2017,5,15,1,0,4,1,1
16869_2017,u1qcyf,9.798525826000061,52.35193319200005,2017,7,18,7,1,4,6,1
131109_2017,u1qcyf,9.794177714000057,52.35081643500007,2017,6,16,6,0,3,6,1
11743_2017,u1qfp7,9.815115943000023,52.40235776600008,2017,3,10,2,0,3,6,1
19220_2017,u1qfp7,9.81525834100006,52.40252334500008,2017,8,5,6,1,2,6,1
127033_2017,u1qfp7,9.812310689000073,52.40103229700003,2017,1,14,6,0,5,3,1
127246_2017,u1qfp7,9.817240418000038,52.39971827800008,2017,1,12,6,0,5,3,1
127825_2017,u1qfp7,9.819134024000052,52.39989894100006,2017,2,9,7,0,5,2,1
128320_2017,u1qfp7,9.819184537000071,52.40002304300003,2017,3,13,3,0,5,3,1
132850_2017,u1qfp7,9.819223177000026,52.40002693600008,2017,8,9,3,0,2,6,1
11833_2017,u1qcut,9.700788396000064,52.37128582500002,2017,3,16,7,0,0,3,1
128874_2017,u1qcut,9.697094331000072,52.36827997900008,2017,3,15,3,0,2,6,1
129927_2017,u1qcut,9.69869640500002,52.36858194300004,2017,5,13,6,0,2,6,1
132397_2017,u1qcut,9.699947123000072,52.36712985300005,2017,7,17,7,0,6,2,1
11854_2017,u1qfjs,9.734781680000024,52.40731046800005,2017,3,13,2,1,5,3,1
17708_2017,u1qfjs,9.735209219000069,52.40570420500006,2017,7,17,5,0,0,1,1
18393_2017,u1qfjs,9.734788333000038,52.40724685500004,2017,7,11,2,0,5,3,1
23264_2017,u1qfjs,9.734768851000068,52.40745080600004,2017,10,16,2,1,6,4,1
24579_2017,u1qfjs,9.734776447000057,52.407364444000045,2017,11,14,3,1,5,2,1
11910_2017,u1qcuq,9.68581461900004,52.37488884700007,2017,3,20,1,1,8,6,1
13837_2017,u1qcuq,9.682887390000076,52.37311102800004,2017,5,19,3,1,8,1,1
14902_2017,u1qcuq,9.683344032000038,52.373806572000035,2017,5,10,2,0,5,3,1
19555_2017,u1qcuq,9.68581461900004,52.37488884700007,2017,8,22,6,1,0,3,1
22290_2017,u1qcuq,9.680444253000076,52.37193021600008,2017,10,10,4,0,5,2,1
23375_2017,u1qcuq,9.685821562000056,52.37489176600008,2017,10,14,6,0,5,3,1
130144_2017,u1qcuq,9.684696977000044,52.37628583200007,2017,5,18,1,0,9,6,1
134133_2017,u1qcuq,9.686267626000074,52.37720536100005,2017,9,15,3,0,5,3,1
134135_2017,u1qcuq,9.687357679000057,52.37708092300005,2017,9,15,3,0,0,1,1
11964_2017,u1qfpw,9.830588975000069,52.417620226000054,2017,3,16,7,0,5,3,1
16320_2017,u1qfpw,9.82833424000006,52.41632321000003,2017,6,16,3,0,0,7,1
20357_2017,u1qfpw,9.832316053000056,52.418376702000046,2017,8,16,6,0,2,6,1
24172_2017,u1qfpw,9.830099658000053,52.41711461300008,2017,11,15,2,0,6,4,1
129420_2017,u1qfpw,9.827389689000027,52.41741890800006,2017,4,15,5,0,5,3,1
12017_2017,u1qfj1,9.71899026400007,52.39308065500007,2017,3,13,5,1,0,1,1
15493_2017,u1qfj1,9.72027065100002,52.39164978100007,2017,5,12,4,0,6,2,1
20755_2017,u1qfj1,9.720336075000032,52.39155262200006,2017,8,17,5,0,0,1,1
24282_2017,u1qfj1,9.720264274000042,52.391659249000035,2017,11,13,1,1,0,1,1
25704_2017,u1qfj1,9.719632812000043,52.39238339000008,2017,12,8,3,1,2,6,1
128991_2017,u1qfj1,9.72054550200005,52.391255982000075,2017,4,4,4,0,0,7,1
130323_2017,u1qfj1,9.722020794000061,52.38914064900007,2017,5,12,4,0,5,3,1
130962_2017,u1qfj1,9.720769733000054,52.390120127000046,2017,6,9,2,0,1,5,1
131679_2017,u1qfj1,9.719922564000058,52.39163895800005,2017,7,15,5,0,5,3,1
131769_2017,u1qfj1,9.721082440000034,52.39048865700005,2017,7,14,1,0,0,1,1
134255_2017,u1qfj1,9.72184429500004,52.389402715000074,2017,9,12,6,0,3,6,1
135358_2017,u1qfj1,9.720201097000029,52.39155950600008,2017,11,9,4,1,2,6,1
136606_2017,u1qfj1,9.720106384000076,52.39202462200007,2017,12,10,2,0,0,7,1
12118_2017,u1qfp8,9.832300816000043,52.38608684100007,2017,3,16,5,0,6,7,1
15073_2017,u1qfp8,9.831725633000076,52.38591567600008,2017,5,12,3,0,0,7,1
18028_2017,u1qfp8,9.831187130000046,52.38575770700004,2017,7,9,4,1,2,7,1
20860_2017,u1qfp8,9.823448822000048,52.38423128600005,2017,9,11,3,0,5,2,1
25178_2017,u1qfp8,9.832135388000038,52.38603751200003,2017,12,12,7,0,5,3,1
127802_2017,u1qfp8,9.823937362000038,52.38341676400006,2017,2,12,2,0,6,4,1
128263_2017,u1qfp8,9.823462581000056,52.38421004300005,2017,3,6,5,1,4,2,1
128641_2017,u1qfp8,9.822078257000044,52.38634963700007,2017,3,9,5,0,2,6,1
134197_2017,u1qfp8,9.823489017000043,52.38416923100005,2017,9,14,1,1,5,2,1
12120_2017,u1qctr,9.728051993000063,52.33620327200003,2017,3,15,5,0,2,6,1
14075_2017,u1qctr,9.728051993000063,52.33620327200003,2017,4,22,7,0,0,6,1
24343_2017,u1qctr,9.724275316000046,52.337055607000075,2017,11,16,2,0,2,6,1
136366_2017,u1qctr,9.723454945000073,52.33722983200005,2017,12,21,4,0,3,6,1
12158_2017,u1qcyt,9.778113911000046,52.37144395100006,2017,3,17,3,0,5,2,1
14492_2017,u1qcyt,9.777973604000069,52.371240145000066,2017,5,12,5,0,2,6,1
12213_2017,u1qcvv,9.749452305000034,52.36924053000007,2017,3,12,4,0,2,6,1
13405_2017,u1qcvv,9.745117286000037,52.367421335000074,2017,4,19,1,0,2,6,1
13618_2017,u1qcvv,9.755442447000064,52.37011384200007,2017,4,16,5,0,0,1,1
15260_2017,u1qcvv,9.753306998000028,52.36999953300006,2017,5,8,6,0,5,3,1
15372_2017,u1qcvv,9.753141647000065,52.36997844600006,2017,5,17,4,0,5,2,1
16055_2017,u1qcvv,9.750867131000065,52.36936789300006,2017,6,16,5,0,5,2,1
17411_2017,u1qcvv,9.745045186000027,52.367471324000064,2017,7,13,1,0,0,7,1
18226_2017,u1qcvv,9.745484858000054,52.369053462000075,2017,8,12,5,0,2,6,1
18913_2017,u1qcvv,9.754917102000038,52.37008538500004,2017,8,17,5,1,2,6,1
21284_2017,u1qcvv,9.745073585000057,52.36745276900008,2017,9,14,5,0,6,4,1
22001_2017,u1qcvv,9.753974726000022,52.370035557000044,2017,10,17,7,0,2,6,1
22167_2017,u1qcvv,9.745059701000061,52.36746184100008,2017,9,15,5,0,0,7,1
24504_2017,u1qcvv,9.745944801000064,52.36643629600008,2017,11,16,5,0,0,7,1
24581_2017,u1qcvv,9.745279185000072,52.367041207000064,2017,11,7,3,1,5,3,1
25349_2017,u1qcvv,9.745627949000037,52.36690423500005,2017,12,17,4,1,2,6,1
129020_2017,u1qcvv,9.752219177000027,52.37075251500005,2017,4,15,3,0,6,4,1
129139_2017,u1qcvv,9.752145170000064,52.37086538700004,2017,4,13,5,0,2,6,1
129666_2017,u1qcvv,9.752481955000064,52.37040376600005,2017,5,8,4,0,3,6,1
130197_2017,u1qcvv,9.755107213000032,52.36713625400007,2017,5,18,6,0,2,6,1
130231_2017,u1qcvv,9.754586337000038,52.36794237100002,2017,5,16,5,0,0,7,1
131386_2017,u1qcvv,9.75547271100004,52.36868438400006,2017,7,6,2,0,0,7,1
131531_2017,u1qcvv,9.751673265000024,52.37116213700006,2017,6,17,4,0,2,6,1
131598_2017,u1qcvv,9.753356704000057,52.36969842200006,2017,6,16,2,0,6,4,1
131674_2017,u1qcvv,9.753300823000076,52.36977118400007,2017,7,11,5,0,1,5,1
132625_2017,u1qcvv,9.746467618000054,52.36756656400007,2017,8,9,2,0,1,7,1
133161_2017,u1qcvv,9.751525172000072,52.367577410000074,2017,8,16,2,0,6,6,1
133468_2017,u1qcvv,9.755047382000043,52.367225878000056,2017,8,14,2,0,0,1,1
134578_2017,u1qcvv,9.745652144000076,52.36737881200003,2017,10,17,5,0,5,3,1
135121_2017,u1qcvv,9.746701524000061,52.37005771800006,2017,11,7,2,1,5,3,1
135392_2017,u1qcvv,9.754316723000043,52.36836616800008,2017,11,17,3,0,4,2,1
135820_2017,u1qcvv,9.745759213000042,52.36737946900007,2017,11,16,6,0,6,4,1
135978_2017,u1qcvv,9.752052626000022,52.37148257100006,2017,11,8,5,0,6,4,1
12228_2017,u1qfkb,9.70510495700006,52.43024330500002,2017,3,1,4,0,0,7,1
12309_2017,u1qfkb,9.70254215600005,52.43044166200007,2017,3,16,3,0,8,7,1
12720_2017,u1qfkb,9.710398221000046,52.43175143200006,2017,3,15,6,0,5,2,1
13005_2017,u1qfkb,9.710510938000027,52.43184208600008,2017,4,18,5,0,2,6,1
13904_2017,u1qfkb,9.701837320000037,52.430480240000065,2017,5,15,2,0,2,6,1
16322_2017,u1qfkb,9.708812175000046,52.42965672400003,2017,6,11,3,0,2,6,1
17902_2017,u1qfkb,9.702336521000065,52.43030363500003,2017,7,14,3,0,3,6,1
20691_2017,u1qfkb,9.71027037600004,52.431630559000034,2017,9,14,5,1,2,6,1
21559_2017,u1qfkb,9.710562004000053,52.431883156000026,2017,9,19,1,1,2,6,1
24278_2017,u1qfkb,9.702515638000023,52.430443285000074,2017,11,17,6,0,2,6,1
25401_2017,u1qfkb,9.70845785000006,52.42701884800005,2017,12,17,3,0,5,3,1
25453_2017,u1qfkb,9.705219892000061,52.43023212800006,2017,12,19,2,1,8,7,1
12232_2017,u1qcym,9.77599170600007,52.37111434700007,2017,3,18,2,1,2,6,1
14677_2017,u1qcym,9.768757273000064,52.37091468900008,2017,5,16,4,0,2,6,1
15081_2017,u1qcym,9.773369766000028,52.37096950500007,2017,5,14,3,0,2,6,1
17426_2017,u1qcym,9.774104588000057,52.37101202600008,2017,7,18,1,0,2,6,1
18211_2017,u1qcym,9.77413875700006,52.37123128800005,2017,8,17,5,0,5,3,1
18659_2017,u1qcym,9.774965549000058,52.37127657800005,2017,8,17,5,0,5,2,1
20560_2017,u1qcym,9.777303577000056,52.37119304000004,2017,9,14,1,0,2,6,1
21122_2017,u1qcym,9.771164766000028,52.370857324000035,2017,9,18,6,1,2,6,1
21850_2017,u1qcym,9.775144532000072,52.371286076000054,2017,10,16,2,0,2,6,1
23118_2017,u1qcym,9.775001858000053,52.37106660500007,2017,10,18,1,1,2,6,1
128964_2017,u1qcym,9.772156559000052,52.36842369500005,2017,4,16,5,0,6,3,1
129390_2017,u1qcym,9.77443751800007,52.37160348700007,2017,4,15,6,0,2,6,1
130558_2017,u1qcym,9.774466059000076,52.37129659100003,2017,6,15,5,0,6,2,1
134499_2017,u1qcym,9.771801560000027,52.37085776200007,2017,10,6,2,1,5,3,1
136368_2017,u1qcym,9.774442515000034,52.371549754000064,2017,12,17,4,0,5,5,1
12241_2017,u1r403,9.856655834000037,52.38850666200005,2017,3,10,2,1,2,2,1
130931_2017,u1r403,9.85562932800002,52.39318538500004,2017,6,16,3,0,5,3,1
12243_2017,u1qfnu,9.799412237000071,52.409542989000045,2017,3,11,2,0,5,3,1
13070_2017,u1qfnu,9.79949519300004,52.40920376400003,2017,4,11,2,0,5,2,1
16731_2017,u1qfnu,9.799437382000065,52.40944016800006,2017,6,9,2,0,5,3,1
17749_2017,u1qfnu,9.799422205000043,52.40950223300007,2017,7,11,4,0,5,3,1
127720_2017,u1qfnu,9.797852813000075,52.40521267500003,2017,2,20,5,0,0,4,1
131277_2017,u1qfnu,9.798570888000027,52.40546264300008,2017,6,18,2,0,5,3,1
134444_2017,u1qfnu,9.790314381000028,52.40824397800003,2017,10,12,5,1,2,2,1
135254_2017,u1qfnu,9.790537956000037,52.40747715600002,2017,11,22,4,1,0,7,1
136623_2017,u1qfnu,9.796648670000025,52.40492942700008,2017,12,15,1,0,8,7,1
12260_2017,u1qcwp,9.759664886000053,52.335137022000026,2017,3,11,2,0,5,3,1
12793_2017,u1qcwp,9.76332202800006,52.336780082000075,2017,3,8,5,0,6,4,1
17303_2017,u1qcwp,9.756551101000072,52.33412652800007,2017,6,16,3,0,3,2,1
17413_2017,u1qcwp,9.759716581000019,52.33515308900007,2017,7,17,1,0,2,2,1
23282_2017,u1qcwp,9.762276444000063,52.336308357000064,2017,10,8,2,0,5,3,1
127955_2017,u1qcwp,9.763094645000024,52.33702709300008,2017,2,11,3,0,1,5,1
131110_2017,u1qcwp,9.765603628000063,52.33824516800007,2017,6,14,6,0,5,3,1
131183_2017,u1qcwp,9.762456307000038,52.33562399600005,2017,6,7,4,0,5,2,1
131614_2017,u1qcwp,9.763035890000024,52.33670088500002,2017,6,17,1,0,4,2,1
133673_2017,u1qcwp,9.758086577000029,52.33682917100003,2017,9,12,4,0,1,5,1
12331_2017,u1qcu1,9.669163657000071,52.34614000800008,2017,3,18,3,0,2,6,1
14281_2017,u1qcu1,9.66954954800002,52.34645598200007,2017,5,15,6,0,5,3,1
18019_2017,u1qcu1,9.668912890000056,52.344850945000076,2017,8,11,4,0,2,6,1
20455_2017,u1qcu1,9.669013705000054,52.34574194900007,2017,9,7,3,0,5,3,1
22988_2017,u1qcu1,9.670329707000064,52.347988854000036,2017,10,8,3,1,0,7,1
128221_2017,u1qcu1,9.669546529000057,52.34959336300005,2017,3,10,7,0,5,3,1
128377_2017,u1qcu1,9.670160246000023,52.34768369900007,2017,3,10,7,0,4,2,1
129329_2017,u1qcu1,9.676052707000053,52.34535311100007,2017,4,13,2,0,6,7,1
130106_2017,u1qcu1,9.669495427000072,52.34967384000004,2017,5,14,2,0,4,2,1
134165_2017,u1qcu1,9.668355875000033,52.346541537000064,2017,9,17,2,1,5,7,1
12339_2017,u1qcv1,9.719195455000033,52.348166290000044,2017,3,16,3,0,2,6,1
13014_2017,u1qcv1,9.719471814000034,52.34589747200005,2017,4,7,5,0,2,6,1
13794_2017,u1qcv1,9.718384326000034,52.34604084300002,2017,4,18,3,0,2,6,1
16312_2017,u1qcv1,9.719158876000053,52.34735090100002,2017,6,14,3,0,2,3,1
17167_2017,u1qcv1,9.719158557000071,52.34734103400008,2017,6,8,4,0,3,6,1
17180_2017,u1qcv1,9.717149858000028,52.34617943000006,2017,6,23,4,0,5,3,1
18764_2017,u1qcv1,9.718619421000028,52.34657806800004,2017,7,16,5,0,2,6,1
19593_2017,u1qcv1,9.719484339000076,52.345946552000036,2017,8,13,6,1,2,6,1
19678_2017,u1qcv1,9.715871156000047,52.346324362000075,2017,8,8,4,0,2,6,1
20457_2017,u1qcv1,9.717098014000042,52.34636473000007,2017,9,15,3,0,5,2,1
22898_2017,u1qcv1,9.717098014000042,52.34636473000007,2017,10,9,4,1,5,2,1
24370_2017,u1qcv1,9.717039320000024,52.346365527000046,2017,11,18,4,0,6,2,1
130164_2017,u1qcv1,9.717214225000019,52.345581574000036,2017,5,18,7,0,0,7,1
131006_2017,u1qcv1,9.717073169000061,52.34490133800006,2017,6,19,7,0,5,2,1
131076_2017,u1qcv1,9.717268851000028,52.34636240800006,2017,6,8,5,1,4,6,1
131963_2017,u1qcv1,9.717278903000024,52.346812584000084,2017,7,20,3,1,2,6,1
132854_2017,u1qcv1,9.717195336000033,52.344961200000064,2017,8,21,3,1,6,4,1
135434_2017,u1qcv1,9.71719610100007,52.34497972200006,2017,11,17,2,0,6,4,1
12432_2017,u1qcu3,9.684291154000052,52.34750333100004,2017,3,7,2,0,2,6,1
12440_2017,u1r1ch,9.891597353000066,52.36476853100005,2017,4,4,1,1,3,1,1
12529_2017,u1r1ch,9.890295539000023,52.36302982400008,2017,4,8,7,0,3,6,1
