acc_id,geohash,acc_long,acc_lat,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,UART,UTYP1,count
21624_2018,u1qctp,9.720717628000042,52.337751940000025,2018,9,1,1,1,9,1,1
22057_2018,u1qctp,9.722778618000063,52.33743617400006,2018,9,19,1,0,2,6,1
23888_2018,u1qctp,9.722055324000053,52.33775385100006,2018,11,16,5,0,2,6,1
129330_2018,u1qctp,9.715970167000023,52.338559474000085,2018,1,22,4,1,0,1,1
130031_2018,u1qctp,9.716971619000047,52.33731118100008,2018,2,8,2,0,5,3,1
132260_2018,u1qctp,9.720572340000047,52.33760688700004,2018,5,23,3,1,9,1,1
132760_2018,u1qctp,9.717020140000043,52.33861569500005,2018,5,19,5,0,6,7,1
134271_2018,u1qctp,9.721582365000074,52.33799934400008,2018,7,20,5,0,2,6,1
135278_2018,u1qctp,9.721556140000077,52.338018929000036,2018,8,13,7,0,3,6,1
80206_2019,u1qctp,9.719464606000034,52.33648963400003,2019,6,18,4,1,9,1,1
83991_2019,u1qctp,9.720557682000047,52.33759922600007,2019,8,19,4,1,2,6,1
84305_2019,u1qctp,9.720310811000047,52.337470190000026,2019,9,21,6,0,9,1,1
84963_2019,u1qctp,9.720475657000065,52.337556353000075,2019,9,18,7,0,9,1,1
89261_2019,u1qctp,9.720567061000056,52.33831268800003,2019,12,13,4,1,8,1,1
92954_2019,u1qctp,9.720449593000069,52.338280930000046,2019,3,1,1,0,2,6,1
93541_2019,u1qctp,9.721272662000047,52.33823215600006,2019,4,15,2,0,2,2,1
222761_2019,u1qctp,9.716957445000046,52.33697046800006,2019,6,21,6,1,7,1,1
225979_2019,u1qctp,9.71548640100002,52.335374867000034,2019,9,13,1,0,1,5,1
11737_2017,u1qfhz,9.708343299000036,52.42249195400007,2017,3,13,2,0,2,6,1
18986_2017,u1qfhz,9.707470108000054,52.42441474700007,2017,8,7,4,0,5,2,1
19372_2017,u1qfhz,9.707224759000043,52.424343815000036,2017,8,17,2,0,5,3,1
20848_2017,u1qfhz,9.708420340000034,52.42668348600006,2017,9,13,3,0,2,6,1
21764_2017,u1qfhz,9.707468678000057,52.424426679000085,2017,10,18,2,0,5,2,1
24760_2017,u1qfhz,9.707363907000056,52.42436873100007,2017,11,15,2,0,5,3,1
24088_2018,u1qfhz,9.707487155000024,52.42435067100007,2018,11,15,2,0,5,2,1
131148_2018,u1qfhz,9.708423604000076,52.42670723700007,2018,4,14,4,0,5,3,1
138552_2018,u1qfhz,9.707393806000027,52.42437408500007,2018,12,7,6,1,3,6,1
79305_2019,u1qfhz,9.711177229000043,52.421613732000026,2019,6,11,3,0,5,3,1
79710_2019,u1qfhz,9.70831332000006,52.42592552600007,2019,6,16,6,0,5,3,1
82825_2019,u1qfhz,9.703365156000077,52.422928935000066,2019,8,12,7,0,2,6,1
88432_2019,u1qfhz,9.711528549000036,52.42173201800006,2019,11,18,5,1,5,3,1
91712_2019,u1qfhz,9.703327130000046,52.42291584800006,2019,2,12,7,0,1,5,1
92495_2019,u1qfhz,9.705541631000074,52.42374944500007,2019,3,12,7,0,5,3,1
11739_2017,u1qcyf,9.794162594000056,52.35065425900007,2017,3,8,2,0,2,6,1
11912_2017,u1qcyf,9.789706194000075,52.354636890000045,2017,3,10,1,1,9,1,1
15490_2017,u1qcyf,9.795942574000037,52.35136015600006,2017,5,15,1,0,4,1,1
16869_2017,u1qcyf,9.798525826000061,52.35193319200005,2017,7,18,7,1,4,6,1
131109_2017,u1qcyf,9.794177714000057,52.35081643500007,2017,6,16,6,0,3,6,1
9643_2018,u1qcyf,9.793223648000037,52.35173458600008,2018,1,7,6,1,2,6,1
16891_2018,u1qcyf,9.795119857000033,52.351226834000045,2018,6,8,4,0,2,6,1
25047_2018,u1qcyf,9.793450019000034,52.35147996000007,2018,11,7,5,1,2,6,1
134611_2018,u1qcyf,9.797364025000038,52.35075875200005,2018,8,22,7,0,6,1,1
134786_2018,u1qcyf,9.79671134000006,52.35291245300005,2018,8,22,7,0,6,1,1
79953_2019,u1qcyf,9.789814335000074,52.354666522000066,2019,6,18,6,0,9,1,1
80350_2019,u1qcyf,9.795977211000038,52.351783844000074,2019,6,15,7,0,9,1,1
93885_2019,u1qcyf,9.792257807000057,52.35300257500007,2019,4,10,2,0,2,6,1
11743_2017,u1qfp7,9.815115943000023,52.40235776600008,2017,3,10,2,0,3,6,1
19220_2017,u1qfp7,9.81525834100006,52.40252334500008,2017,8,5,6,1,2,6,1
127033_2017,u1qfp7,9.812310689000073,52.40103229700003,2017,1,14,6,0,5,3,1
127246_2017,u1qfp7,9.817240418000038,52.39971827800008,2017,1,12,6,0,5,3,1
127825_2017,u1qfp7,9.819134024000052,52.39989894100006,2017,2,9,7,0,5,2,1
128320_2017,u1qfp7,9.81918453700007,52.40002304300003,2017,3,13,3,0,5,3,1
132850_2017,u1qfp7,9.819223177000026,52.40002693600008,2017,8,9,3,0,2,6,1
14341_2018,u1qfp7,9.815696938000032,52.40305224600007,2018,5,16,5,0,2,6,1
16063_2018,u1qfp7,9.815826092000066,52.40321092200003,2018,6,16,5,0,2,6,1
24745_2018,u1qfp7,9.81198948900004,52.399911047000046,2018,12,8,1,1,8,1,1
129692_2018,u1qfp7,9.811728607000019,52.40168617600006,2018,1,10,3,1,4,7,1
132000_2018,u1qfp7,9.81911879300003,52.39993686200007,2018,5,9,6,0,5,3,1
133294_2018,u1qfp7,9.819094049000057,52.39999847400002,2018,6,12,3,0,0,3,1
136028_2018,u1qfp7,9.820030363000058,52.40010613800007,2018,9,17,2,0,5,3,1
138342_2018,u1qfp7,9.812740734000043,52.40136861300005,2018,11,16,5,1,1,5,1
87936_2019,u1qfp7,9.816718328000038,52.404179777000074,2019,11,17,3,1,2,6,1
225859_2019,u1qfp7,9.812154162000072,52.401250685000036,2019,9,7,5,0,2,6,1
11833_2017,u1qcut,9.700788396000064,52.37128582500002,2017,3,16,7,0,0,3,1
128874_2017,u1qcut,9.697094331000073,52.36827997900008,2017,3,15,3,0,2,6,1
129927_2017,u1qcut,9.69869640500002,52.36858194300004,2017,5,13,6,0,2,6,1
132397_2017,u1qcut,9.699947123000072,52.36712985300005,2017,7,17,7,0,6,2,1
129605_2018,u1qcut,9.693480501000067,52.36759873900007,2018,1,13,4,0,2,6,1
130248_2018,u1qcut,9.694661187000065,52.36782132400003,2018,2,15,4,0,3,7,1
132020_2018,u1qcut,9.700691976000028,52.366347652000066,2018,5,10,5,0,6,4,1
133533_2018,u1qcut,9.691671652000023,52.37105559600008,2018,6,14,6,0,5,3,1
136781_2018,u1qcut,9.692811958000052,52.36746700500004,2018,10,7,3,0,5,3,1
226194_2019,u1qcut,9.700757086000069,52.368993852000074,2019,9,7,4,1,2,6,1
229253_2019,u1qcut,9.698976163000054,52.36863556300006,2019,1,7,2,1,8,6,1
229359_2019,u1qcut,9.693266524000023,52.36755839800002,2019,1,11,3,0,5,2,1
230128_2019,u1qcut,9.692792309000025,52.367462544000034,2019,2,16,4,0,5,2,1
11854_2017,u1qfjs,9.734781680000024,52.40731046800005,2017,3,13,2,1,5,3,1
17708_2017,u1qfjs,9.735209219000069,52.40570420500006,2017,7,17,5,0,0,1,1
18393_2017,u1qfjs,9.734788333000038,52.40724685500004,2017,7,11,2,0,5,3,1
23264_2017,u1qfjs,9.734768851000068,52.40745080600004,2017,10,16,2,1,6,4,1
24579_2017,u1qfjs,9.734776447000057,52.407364444000045,2017,11,14,3,1,5,2,1
10734_2018,u1qfjs,9.735256307000043,52.40529767600003,2018,2,17,1,1,5,2,1
11670_2018,u1qfjs,9.735067916000046,52.40739830300004,2018,2,16,3,0,2,6,1
13808_2018,u1qfjs,9.734778624000057,52.40733969400002,2018,4,10,4,0,4,2,1
17728_2018,u1qfjs,9.735210120000033,52.405740070000036,2018,7,10,6,0,5,3,1
17968_2018,u1qfjs,9.735152916000061,52.40629529100005,2018,7,13,5,0,5,3,1
18105_2018,u1qfjs,9.73500110200007,52.40496881200004,2018,7,17,5,0,2,6,1
20687_2018,u1qfjs,9.735292833000075,52.405026968000065,2018,9,16,2,0,5,3,1
21866_2018,u1qfjs,9.734778624000057,52.40733969400002,2018,10,15,2,1,0,1,1
23182_2018,u1qfjs,9.734780755000033,52.407316394000084,2018,10,18,6,0,5,3,1
131243_2018,u1qfjs,9.737985762000053,52.40605491500002,2018,4,12,3,0,0,7,1
133439_2018,u1qfjs,9.738554063000038,52.40671679900004,2018,6,18,4,0,1,5,1
138796_2018,u1qfjs,9.735317910000047,52.40627634600002,2018,12,18,3,0,5,3,1
86417_2019,u1qfjs,9.735131668000063,52.40657144100004,2019,10,20,4,0,2,6,1
86592_2019,u1qfjs,9.735211193000056,52.40572979600006,2019,10,9,6,0,0,3,1
86988_2019,u1qfjs,9.734779550000043,52.40732957100005,2019,11,18,2,1,5,3,1
88882_2019,u1qfjs,9.734783706000028,52.40728412300007,2019,12,16,2,0,5,2,1
90408_2019,u1qfjs,9.734605875000057,52.409215889000045,2019,1,16,2,0,2,6,1
90995_2019,u1qfjs,9.735031922000076,52.40785231500006,2019,1,17,2,1,0,1,1
91574_2019,u1qfjs,9.735201851000056,52.405819266000044,2019,2,18,1,0,5,3,1
92992_2019,u1qfjs,9.735286667000024,52.40507156000007,2019,3,19,7,0,2,6,1
94606_2019,u1qfjs,9.735161925000057,52.406201683000056,2019,5,10,2,0,2,6,1
11910_2017,u1qcuq,9.68581461900004,52.37488884700007,2017,3,20,1,1,8,6,1
13837_2017,u1qcuq,9.682887390000076,52.37311102800004,2017,5,19,3,1,8,1,1
14902_2017,u1qcuq,9.683344032000038,52.373806572000035,2017,5,10,2,0,5,3,1
19555_2017,u1qcuq,9.68581461900004,52.37488884700007,2017,8,22,6,1,0,3,1
22290_2017,u1qcuq,9.680444253000076,52.371930216000074,2017,10,10,4,0,5,2,1
23375_2017,u1qcuq,9.685821562000056,52.37489176600008,2017,10,14,6,0,5,3,1
130144_2017,u1qcuq,9.684696977000044,52.37628583200007,2017,5,18,1,0,9,6,1
134133_2017,u1qcuq,9.686267626000074,52.37720536100005,2017,9,15,3,0,5,3,1
134135_2017,u1qcuq,9.687357679000057,52.37708092300005,2017,9,15,3,0,0,1,1
13833_2018,u1qcuq,9.680416237000033,52.37192872800006,2018,4,11,6,0,5,2,1
22773_2018,u1qcuq,9.680370694000032,52.37192575200004,2018,10,14,3,0,5,2,1
92334_2019,u1qcuq,9.682779064000043,52.372728860000045,2019,3,16,6,0,4,1,1
11964_2017,u1qfpw,9.830588975000069,52.417620226000054,2017,3,16,7,0,5,3,1
16320_2017,u1qfpw,9.82833424000006,52.41632321000003,2017,6,16,3,0,0,7,1
20357_2017,u1qfpw,9.832316053000056,52.418376702000046,2017,8,16,6,0,2,6,1
24172_2017,u1qfpw,9.830099658000053,52.41711461300008,2017,11,15,2,0,6,4,1
129420_2017,u1qfpw,9.827389689000027,52.41741890800006,2017,4,15,5,0,5,3,1
13322_2018,u1qfpw,9.830099658000053,52.41711461300008,2018,4,17,3,0,0,1,1
21950_2018,u1qfpw,9.832676792000028,52.41882963300003,2018,10,18,5,1,6,4,1
23169_2018,u1qfpw,9.830099658000053,52.41711461300008,2018,10,14,7,0,2,6,1
25381_2018,u1qfpw,9.830099658000053,52.41711461300008,2018,12,13,4,0,5,3,1
131006_2018,u1qfpw,9.832541882000044,52.41973908600005,2018,3,17,4,1,5,3,1
80539_2019,u1qfpw,9.830099654000037,52.41711461000007,2019,6,23,3,0,7,7,1
84546_2019,u1qfpw,9.830883492000057,52.41779072200006,2019,9,19,2,1,3,6,1
86559_2019,u1qfpw,9.828268907000053,52.41628603500004,2019,10,16,3,0,4,2,1
87652_2019,u1qfpw,9.828285986000026,52.41629575300004,2019,11,14,6,1,4,7,1
12017_2017,u1qfj1,9.71899026400007,52.39308065500007,2017,3,13,5,1,0,1,1
15493_2017,u1qfj1,9.72027065100002,52.39164978100007,2017,5,12,4,0,6,2,1
20755_2017,u1qfj1,9.720336075000032,52.39155262200006,2017,8,17,5,0,0,1,1
24282_2017,u1qfj1,9.720264274000042,52.391659249000035,2017,11,13,1,1,0,1,1
25704_2017,u1qfj1,9.719632812000043,52.39238339000008,2017,12,8,3,1,2,6,1
128991_2017,u1qfj1,9.72054550200005,52.391255982000075,2017,4,4,4,0,0,7,1
130323_2017,u1qfj1,9.722020794000061,52.38914064900007,2017,5,12,4,0,5,3,1
130962_2017,u1qfj1,9.720769733000054,52.390120127000046,2017,6,9,2,0,1,5,1
131679_2017,u1qfj1,9.719922564000058,52.39163895800005,2017,7,15,5,0,5,3,1
131769_2017,u1qfj1,9.721082440000034,52.39048865700005,2017,7,14,1,0,0,1,1
134255_2017,u1qfj1,9.72184429500004,52.389402715000074,2017,9,12,6,0,3,6,1
135358_2017,u1qfj1,9.720201097000029,52.39155950600008,2017,11,9,4,1,2,6,1
136606_2017,u1qfj1,9.720106384000076,52.39202462200007,2017,12,10,2,0,0,7,1
10943_2018,u1qfj1,9.721305578000056,52.39158715900003,2018,2,14,2,0,6,4,1
14569_2018,u1qfj1,9.721341721000043,52.39159592900006,2018,5,11,4,0,2,6,1
16884_2018,u1qfj1,9.721809257000075,52.39171087000005,2018,6,17,2,0,5,3,1
18856_2018,u1qfj1,9.72037087800004,52.39150093900008,2018,7,1,3,0,0,1,1
18924_2018,u1qfj1,9.72037087800004,52.39150093900008,2018,8,6,6,0,0,2,1
21087_2018,u1qfj1,9.720609716000071,52.39148389500008,2018,9,6,3,0,0,7,1
23256_2018,u1qfj1,9.720146586000057,52.39181091800003,2018,11,14,5,0,6,4,1
24142_2018,u1qfj1,9.720432187000029,52.39149507500007,2018,11,16,4,0,3,2,1
130632_2018,u1qfj1,9.714362707000019,52.393017149000066,2018,3,7,6,0,2,6,1
132193_2018,u1qfj1,9.715856039000073,52.39263532700004,2018,5,13,4,1,2,6,1
132328_2018,u1qfj1,9.720303141000043,52.391524305000075,2018,5,8,5,0,0,1,1
133365_2018,u1qfj1,9.71638451900003,52.38864012700002,2018,6,19,2,0,5,3,1
135623_2018,u1qfj1,9.717368647000056,52.39055995400008,2018,9,10,4,0,6,7,1
136568_2018,u1qfj1,9.717947269000037,52.39197512700007,2018,9,17,7,0,5,3,1
137328_2018,u1qfj1,9.722053711000056,52.38908903000004,2018,10,10,2,1,0,7,1
137763_2018,u1qfj1,9.71504694300006,52.39283026000004,2018,11,8,5,1,0,7,1
138301_2018,u1qfj1,9.720416187000069,52.391437732000036,2018,11,16,3,0,0,7,1
138377_2018,u1qfj1,9.722701210000023,52.388526116000044,2018,11,18,2,0,6,4,1
138887_2018,u1qfj1,9.721309593000056,52.39017183900006,2018,12,4,1,0,7,7,1
82326_2019,u1qfj1,9.72047771900003,52.391490719000046,2019,7,10,4,0,0,1,1
83360_2019,u1qfj1,9.719509455000036,52.39250771600007,2019,8,9,3,0,4,6,1
84819_2019,u1qfj1,9.720440589000075,52.39149427100006,2019,9,13,3,1,4,6,1
87412_2019,u1qfj1,9.719515054000057,52.39250204000007,2019,11,12,7,1,0,1,1
87630_2019,u1qfj1,9.720174159000068,52.39177281000008,2019,11,8,6,0,5,2,1
222995_2019,u1qfj1,9.719785604000037,52.391673041000054,2019,6,20,1,0,2,6,1
224624_2019,u1qfj1,9.716722477000076,52.38930549000002,2019,8,18,4,0,5,3,1
224967_2019,u1qfj1,9.720748804000038,52.39097374000005,2019,8,6,3,0,6,6,1
225145_2019,u1qfj1,9.713788477000037,52.393153982000065,2019,8,5,6,0,4,6,1
225394_2019,u1qfj1,9.721327980000067,52.39021169300002,2019,8,14,7,0,0,7,1
226358_2019,u1qfj1,9.718820373000026,52.390699676000054,2019,9,16,6,0,5,3,1
226672_2019,u1qfj1,9.720830711000076,52.389406780000066,2019,10,15,3,0,1,5,1
227126_2019,u1qfj1,9.717681111000047,52.390863275000065,2019,10,0,7,0,0,7,1
228415_2019,u1qfj1,9.722149364000076,52.388949837000034,2019,12,18,2,1,6,2,1
228507_2019,u1qfj1,9.712618806000023,52.392404492000026,2019,12,13,4,0,3,5,1
229711_2019,u1qfj1,9.716373199000033,52.388617512000046,2019,1,10,4,0,5,3,1
230876_2019,u1qfj1,9.720758502000024,52.39096021200004,2019,3,6,5,1,6,7,1
231978_2019,u1qfj1,9.720252115000052,52.391541907000025,2019,4,13,5,0,0,1,1
12118_2017,u1qfp8,9.832300816000043,52.38608684100007,2017,3,16,5,0,6,7,1
15073_2017,u1qfp8,9.831725633000076,52.38591567600008,2017,5,12,3,0,0,7,1
18028_2017,u1qfp8,9.831187130000046,52.38575770700004,2017,7,9,4,1,2,7,1
20860_2017,u1qfp8,9.823448822000048,52.38423128600005,2017,9,11,3,0,5,2,1
25178_2017,u1qfp8,9.832135388000038,52.38603751200003,2017,12,12,7,0,5,3,1
127802_2017,u1qfp8,9.823937362000038,52.38341676400006,2017,2,12,2,0,6,4,1
128263_2017,u1qfp8,9.823462581000056,52.38421004300005,2017,3,6,5,1,4,2,1
128641_2017,u1qfp8,9.822078257000044,52.38634963700007,2017,3,9,5,0,2,6,1
134197_2017,u1qfp8,9.823489017000043,52.38416923100005,2017,9,14,1,1,5,2,1
15402_2018,u1qfp8,9.822667781000064,52.384391940000064,2018,5,16,5,0,0,7,1
17491_2018,u1qfp8,9.831221800000037,52.38576863800006,2018,7,20,2,0,5,3,1
18731_2018,u1qfp8,9.823423812000044,52.38423643000005,2018,7,12,2,0,5,2,1
23275_2018,u1qfp8,9.832287156000065,52.38608337400007,2018,10,6,4,0,0,7,1
25302_2018,u1qfp8,9.829909357000076,52.38534902800006,2018,12,6,3,1,4,6,1
130554_2018,u1qfp8,9.823639114000061,52.38393749800008,2018,3,19,6,0,5,2,1
133856_2018,u1qfp8,9.823348553000075,52.384386190000036,2018,7,7,2,0,5,2,1
80064_2019,u1qfp8,9.83019045900005,52.38544232100002,2019,6,11,3,0,8,7,1
82037_2019,u1qfp8,9.823515145000043,52.38422015100008,2019,7,15,7,0,5,2,1
83892_2019,u1qfp8,9.83019674700006,52.38544440800007,2019,8,10,5,1,5,3,1
83895_2019,u1qfp8,9.827940535000039,52.384733537000045,2019,8,8,5,1,5,3,1
85305_2019,u1qfp8,9.827916423000033,52.38472596400003,2019,9,7,6,1,5,3,1
90162_2019,u1qfp8,9.832298664000064,52.386086775000074,2019,1,7,3,1,6,4,1
96018_2019,u1qfp8,9.827926048000053,52.384728987000074,2019,5,8,4,1,5,3,1
12120_2017,u1qctr,9.728051993000063,52.33620327200003,2017,3,15,5,0,2,6,1
14075_2017,u1qctr,9.728051993000063,52.33620327200003,2017,4,22,7,0,0,6,1
24343_2017,u1qctr,9.724275316000046,52.337055607000075,2017,11,16,2,0,2,6,1
136366_2017,u1qctr,9.723454945000073,52.33722983200005,2017,12,21,4,0,3,6,1
13799_2018,u1qctr,9.725919781000071,52.33658771800003,2018,4,15,4,0,2,6,1
19209_2018,u1qctr,9.723976970000024,52.33714756900008,2018,8,10,4,0,2,6,1
25640_2018,u1qctr,9.725798515000065,52.336617637000074,2018,12,14,5,0,2,6,1
131777_2018,u1qctr,9.731110337000075,52.33622183700004,2018,4,16,5,1,2,6,1
134096_2018,u1qctr,9.723595659000068,52.337187380000046,2018,7,23,1,0,9,6,1
84511_2019,u1qctr,9.724391166000034,52.33702600300006,2019,9,15,7,0,2,6,1
226538_2019,u1qctr,9.731731894000065,52.33631802600007,2019,10,1,3,0,7,7,1
226653_2019,u1qctr,9.723721120000052,52.33882525200005,2019,9,18,6,1,0,1,1
12158_2017,u1qcyt,9.778113911000046,52.37144395100006,2017,3,17,3,0,5,2,1
14492_2017,u1qcyt,9.777973604000069,52.371240145000066,2017,5,12,5,0,2,6,1
10871_2018,u1qcyt,9.779396333000024,52.37134798900007,2018,2,17,2,1,5,2,1
12054_2018,u1qcyt,9.778595507000032,52.37101359900004,2018,3,5,5,1,2,6,1
12232_2018,u1qcyt,9.778126832000057,52.37171464200003,2018,3,13,5,0,2,6,1
14364_2018,u1qcyt,9.778479790000064,52.37161078600008,2018,5,15,3,0,2,2,1
17057_2018,u1qcyt,9.778430369000032,52.369083127000074,2018,7,11,2,0,2,6,1
17882_2018,u1qcyt,9.779396333000024,52.37134798900007,2018,7,16,4,0,5,3,1
18272_2018,u1qcyt,9.778123192000066,52.371734792000034,2018,7,19,3,1,3,1,1
19400_2018,u1qcyt,9.781331026000034,52.37157599100004,2018,8,0,5,0,0,1,1
22501_2018,u1qcyt,9.778746999000075,52.37149239200004,2018,10,15,4,0,2,6,1
135076_2018,u1qcyt,9.783285768000042,52.37123384500007,2018,8,8,6,0,0,7,1
84311_2019,u1qcyt,9.778551843000061,52.371292518000075,2019,9,11,6,0,5,2,1
91081_2019,u1qcyt,9.778359508000053,52.371464367000044,2019,1,23,3,0,5,2,1
91144_2019,u1qcyt,9.779775761000053,52.366409677000036,2019,2,16,4,0,2,6,1
91994_2019,u1qcyt,9.778808034000065,52.36773532600006,2019,3,19,2,1,9,1,1
93623_2019,u1qcyt,9.779396333000024,52.37134798900007,2019,4,15,6,0,0,1,1
12213_2017,u1qcvv,9.749452305000034,52.36924053000007,2017,3,12,4,0,2,6,1
13405_2017,u1qcvv,9.745117286000037,52.367421335000074,2017,4,19,1,0,2,6,1
13618_2017,u1qcvv,9.755442447000064,52.37011384200007,2017,4,16,5,0,0,1,1
15260_2017,u1qcvv,9.753306998000028,52.36999953300006,2017,5,8,6,0,5,3,1
15372_2017,u1qcvv,9.753141647000065,52.36997844600006,2017,5,17,4,0,5,2,1
16055_2017,u1qcvv,9.750867131000065,52.36936789300006,2017,6,16,5,0,5,2,1
17411_2017,u1qcvv,9.745045186000027,52.367471324000064,2017,7,13,1,0,0,7,1
18226_2017,u1qcvv,9.745484858000054,52.369053462000075,2017,8,12,5,0,2,6,1
18913_2017,u1qcvv,9.754917102000038,52.37008538500004,2017,8,17,5,1,2,6,1
21284_2017,u1qcvv,9.745073585000057,52.367452769000074,2017,9,14,5,0,6,4,1
22001_2017,u1qcvv,9.753974726000022,52.370035557000044,2017,10,17,7,0,2,6,1
22167_2017,u1qcvv,9.745059701000061,52.36746184100008,2017,9,15,5,0,0,7,1
24504_2017,u1qcvv,9.745944801000064,52.36643629600008,2017,11,16,5,0,0,7,1
24581_2017,u1qcvv,9.745279185000072,52.367041207000064,2017,11,7,3,1,5,3,1
25349_2017,u1qcvv,9.745627949000037,52.36690423500005,2017,12,17,4,1,2,6,1
129020_2017,u1qcvv,9.752219177000027,52.37075251500005,2017,4,15,3,0,6,4,1
129139_2017,u1qcvv,9.752145170000064,52.37086538700004,2017,4,13,5,0,2,6,1
129666_2017,u1qcvv,9.752481955000064,52.370403766000045,2017,5,8,4,0,3,6,1
130197_2017,u1qcvv,9.755107213000032,52.367136254000066,2017,5,18,6,0,2,6,1
130231_2017,u1qcvv,9.754586337000038,52.36794237100002,2017,5,16,5,0,0,7,1
131386_2017,u1qcvv,9.75547271100004,52.36868438400006,2017,7,6,2,0,0,7,1
131531_2017,u1qcvv,9.751673265000024,52.37116213700006,2017,6,17,4,0,2,6,1
131598_2017,u1qcvv,9.753356704000057,52.36969842200006,2017,6,16,2,0,6,4,1
131674_2017,u1qcvv,9.753300823000076,52.369771184000065,2017,7,11,5,0,1,5,1
132625_2017,u1qcvv,9.746467618000054,52.36756656400007,2017,8,9,2,0,1,7,1
133161_2017,u1qcvv,9.751525172000072,52.367577410000074,2017,8,16,2,0,6,6,1
133468_2017,u1qcvv,9.755047382000043,52.367225878000056,2017,8,14,2,0,0,1,1
134578_2017,u1qcvv,9.745652144000076,52.36737881200003,2017,10,17,5,0,5,3,1
135121_2017,u1qcvv,9.746701524000061,52.37005771800006,2017,11,7,2,1,5,3,1
135392_2017,u1qcvv,9.754316723000043,52.36836616800008,2017,11,17,3,0,4,2,1
135820_2017,u1qcvv,9.745759213000042,52.36737946900007,2017,11,16,6,0,6,4,1
135978_2017,u1qcvv,9.752052626000022,52.37148257100006,2017,11,8,5,0,6,4,1
8838_2018,u1qcvv,9.74967794500003,52.36925949600004,2018,1,19,5,1,3,2,1
9908_2018,u1qcvv,9.753771380000046,52.37002326800007,2018,1,10,3,1,2,6,1
12452_2018,u1qcvv,9.745835920000047,52.36906571200007,2018,4,17,5,1,5,7,1
15336_2018,u1qcvv,9.753986699000052,52.37003494000004,2018,5,15,6,0,0,7,1
16563_2018,u1qcvv,9.751362462000033,52.36947545600003,2018,6,7,1,0,0,1,1
19616_2018,u1qcvv,9.749902090000036,52.36927180100008,2018,8,10,1,0,5,3,1
20355_2018,u1qcvv,9.753639199000077,52.37001610300007,2018,9,14,4,0,5,3,1
21023_2018,u1qcvv,9.748885664000056,52.369217162000034,2018,9,12,4,0,3,6,1
21372_2018,u1qcvv,9.74771501500004,52.369158347000045,2018,9,10,2,1,2,6,1
23519_2018,u1qcvv,9.745227710000053,52.36904360800002,2018,10,6,2,0,2,6,1
25019_2018,u1qcvv,9.749858438000047,52.36926940500007,2018,12,12,7,0,0,7,1
129490_2018,u1qcvv,9.746677298000066,52.36998872200007,2018,1,18,4,1,6,2,1
129707_2018,u1qcvv,9.745484748000024,52.36860177700004,2018,2,11,5,0,6,3,1
131491_2018,u1qcvv,9.755616642000065,52.366395170000025,2018,4,10,4,1,6,4,1
132786_2018,u1qcvv,9.752332004000039,52.37096010800008,2018,6,7,6,0,0,7,1
133005_2018,u1qcvv,9.753639382000074,52.36936659200006,2018,6,15,2,0,5,2,1
133945_2018,u1qcvv,9.752447557000039,52.36678033800007,2018,7,18,4,0,5,2,1
134728_2018,u1qcvv,9.754284329000027,52.368356805000076,2018,7,6,6,0,5,3,1
135414_2018,u1qcvv,9.752548825000076,52.370649337000025,2018,8,12,6,1,2,6,1
138716_2018,u1qcvv,9.754310477000047,52.368614927000074,2018,12,8,4,0,5,3,1
80410_2019,u1qcvv,9.745270981000033,52.367047240000026,2019,6,0,4,0,0,7,1
82209_2019,u1qcvv,9.754403315000047,52.37005752300007,2019,8,11,5,0,3,6,1
82404_2019,u1qcvv,9.753102041000034,52.36997186000008,2019,7,6,4,0,5,3,1
82489_2019,u1qcvv,9.749843862000033,52.36926860400007,2019,8,9,2,0,2,2,1
82676_2019,u1qcvv,9.755677879000077,52.37012664400003,2019,8,17,3,0,1,5,1
83144_2019,u1qcvv,9.74619756000004,52.36907625200008,2019,8,15,5,0,5,3,1
93046_2019,u1qcvv,9.745432293000023,52.369051852000034,2019,3,16,6,0,3,6,1
93588_2019,u1qcvv,9.74641928500006,52.36908830900006,2019,4,11,7,1,0,1,1
94260_2019,u1qcvv,9.753609351000023,52.37001448500007,2019,4,6,3,0,0,4,1
95976_2019,u1qcvv,9.745917956000028,52.366477977000045,2019,5,8,4,1,5,2,1
222489_2019,u1qcvv,9.752051084000072,52.36711409300006,2019,1,21,3,0,4,6,1
225353_2019,u1qcvv,9.754316723000043,52.36836616800008,2019,9,7,2,1,5,2,1
225485_2019,u1qcvv,9.750299039000025,52.37051200200006,2019,8,14,4,0,6,7,1
226070_2019,u1qcvv,9.752447557000039,52.36678033800007,2019,9,8,5,1,0,3,1
227541_2019,u1qcvv,9.753566617000047,52.36944741200006,2019,11,15,5,1,2,6,1
228046_2019,u1qcvv,9.75186794900003,52.370840540000074,2019,11,15,3,0,2,6,1
229978_2019,u1qcvv,9.75419488500006,52.36833095200007,2019,2,14,3,0,5,2,1
230042_2019,u1qcvv,9.755489418000023,52.37168300100007,2019,2,9,6,0,1,5,1
230558_2019,u1qcvv,9.754316723000043,52.36836616800008,2019,3,17,3,0,0,2,1
230958_2019,u1qcvv,9.746702491000065,52.37006065000002,2019,4,9,2,0,5,3,1
231113_2019,u1qcvv,9.752682030000074,52.37022847800006,2019,3,16,4,0,2,6,1
