acc_id,geohash7,acc_long,acc_lat,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,UART,UTYP1,count
79374_2018,u284jqz,11.491274310000053,48.20166967500007,2018,4,11,6,0,2,6,1
52576_2019,u284jqz,11.491068845000026,48.202051740000066,2019,1,19,6,1,8,1,1
58514_2019,u284jqz,11.490981345000026,48.20200212100008,2019,4,16,1,0,2,6,1
78276_2019,u284jqz,11.491580028000044,48.201470881000034,2019,12,6,5,1,5,2,1
72632_2017,u284nu6,11.550687865000045,48.18805943000007,2017,1,18,6,1,1,6,1
170035_2017,u284nu6,11.550587062000035,48.188741790000044,2017,3,8,3,1,6,4,1
177988_2017,u284nu6,11.550592319000033,48.188743599000084,2017,7,15,6,0,2,6,1
187938_2017,u284nu6,11.550468973000026,48.188701167000026,2017,12,9,6,2,2,1,1
174173_2018,u284nu6,11.550522459000033,48.18871956700008,2018,3,15,6,0,4,2,1
72725_2017,u284jrm,11.488353500000072,48.205132745000064,2017,1,15,5,0,2,6,1
68654_2019,u284jrm,11.488349124000024,48.205137709000034,2019,8,17,4,0,2,6,1
72726_2017,u281vu0,11.502936546000054,48.14296948500004,2017,1,7,5,0,5,3,1
76365_2017,u281vu0,11.503396801000063,48.14327936300003,2017,3,18,5,0,5,2,1
78735_2017,u281vu0,11.502988428000036,48.143310284000044,2017,4,0,7,0,5,3,1
79473_2017,u281vu0,11.50347326800005,48.143271850000076,2017,4,19,1,0,5,3,1
82003_2017,u281vu0,11.503449971000064,48.14291607000007,2017,5,13,1,0,5,3,1
82006_2017,u281vu0,11.502957360000039,48.142967269000046,2017,5,16,1,0,5,3,1
87187_2017,u281vu0,11.50337187200006,48.14328125000003,2017,7,17,4,0,0,2,1
91040_2017,u281vu0,11.503396236000073,48.14327940600003,2017,8,6,5,0,5,3,1
93571_2017,u281vu0,11.503417842000033,48.14291823600007,2017,10,2,1,1,5,3,1
98204_2017,u281vu0,11.503456135000027,48.142915654000035,2017,12,17,1,0,5,3,1
98206_2017,u281vu0,11.502822324000022,48.14298433000005,2017,12,6,1,0,3,6,1
99448_2017,u281vu0,11.503549187000036,48.14290938100005,2017,12,10,3,0,5,3,1
181210_2017,u281vu0,11.503389617000039,48.14282145800007,2017,8,12,3,0,1,3,1
73582_2018,u281vu0,11.502836684000044,48.143317939000035,2018,1,16,2,0,5,3,1
81888_2018,u281vu0,11.502983691000054,48.14296446500003,2018,5,11,3,0,3,2,1
85839_2018,u281vu0,11.502884270000038,48.14297627900003,2018,6,11,7,0,3,5,1
88733_2018,u281vu0,11.503417590000026,48.14327778800003,2018,7,18,3,1,0,7,1
100494_2018,u281vu0,11.503417590000026,48.14327778800003,2018,12,8,6,0,5,2,1
100509_2018,u281vu0,11.503417842000033,48.14291823600007,2018,12,8,6,0,0,7,1
173501_2018,u281vu0,11.502961055000071,48.14329168300002,2018,3,12,6,0,5,3,1
176652_2018,u281vu0,11.502982597000027,48.14333695400006,2018,5,16,4,0,5,3,1
176751_2018,u281vu0,11.503296050000074,48.14221164000002,2018,5,16,1,0,0,7,1
181400_2018,u281vu0,11.503587624000035,48.14270097100007,2018,7,8,4,0,4,7,1
52059_2019,u281vu0,11.502992166000073,48.14331000200008,2019,1,17,6,1,5,3,1
52126_2019,u281vu0,11.503358051000076,48.14328229700003,2019,1,15,5,0,3,6,1
56256_2019,u281vu0,11.503396801000063,48.14327936300003,2019,3,17,2,0,6,4,1
58923_2019,u281vu0,11.503458986000053,48.142915462000076,2019,4,16,5,0,5,3,1
64503_2019,u281vu0,11.503025028000026,48.14330751300008,2019,6,11,3,0,5,3,1
68016_2019,u281vu0,11.503417590000026,48.14327778800003,2019,8,10,7,0,5,3,1
71387_2019,u281vu0,11.502953095000064,48.14296772300002,2019,9,15,2,0,5,3,1
73731_2019,u281vu0,11.503466856000044,48.14327253400006,2019,10,14,2,0,0,2,1
77550_2019,u281vu0,11.502936546000054,48.14296948500004,2019,12,15,3,0,5,3,1
78491_2019,u281vu0,11.503537319000035,48.14291018100006,2019,12,16,6,0,5,3,1
204035_2019,u281vu0,11.502969261000032,48.14331173600005,2019,2,22,2,0,5,3,1
205539_2019,u281vu0,11.503375010000068,48.14277137400006,2019,3,17,5,0,0,6,1
72729_2017,u281xm0,11.569770990000052,48.10444430000007,2017,1,9,5,1,6,4,1
74100_2017,u281xm0,11.569829911000054,48.104509250000035,2017,2,9,7,0,0,7,1
75080_2017,u281xm0,11.569976742000053,48.10466611000004,2017,3,17,5,0,5,2,1
78456_2017,u281xm0,11.569778394000025,48.104625963000046,2017,4,9,5,0,3,6,1
79485_2017,u281xm0,11.569915406000064,48.10476754200005,2017,5,17,5,0,2,6,1
89552_2017,u281xm0,11.569837213000028,48.104688502000045,2017,8,8,2,0,4,2,1
94276_2017,u281xm0,11.569778394000025,48.104625963000046,2017,10,10,7,0,4,2,1
74631_2018,u281xm0,11.569829026000034,48.10468022500004,2018,1,18,3,0,5,2,1
78179_2018,u281xm0,11.569725238000045,48.104567137000075,2018,3,16,3,0,6,4,1
87208_2018,u281xm0,11.56992801100006,48.10461739000005,2018,7,13,5,0,5,2,1
93445_2018,u281xm0,11.56992801100006,48.10461739000005,2018,9,16,6,0,5,3,1
59492_2019,u281xm0,11.56979024900005,48.10463908200006,2019,4,4,3,1,5,3,1
66051_2019,u281xm0,11.56992801100006,48.10461739000005,2019,7,15,5,1,5,2,1
68372_2019,u281xm0,11.569801723000069,48.104651779000044,2019,8,15,6,0,5,2,1
206961_2019,u281xm0,11.569784685000059,48.104673423000065,2019,4,11,5,0,0,7,1
72810_2017,u284nuf,11.549416162000055,48.19068128300006,2017,1,16,1,0,6,4,1
80356_2018,u284nuf,11.549614648000045,48.19036275900003,2018,4,13,3,0,2,6,1
64783_2019,u284nuf,11.549493343000051,48.190557299000034,2019,6,20,6,0,9,1,1
72898_2017,u281wp4,11.516985510000039,48.11587739700008,2017,1,10,2,0,3,6,1
75833_2017,u281wp4,11.516856576000064,48.11567910100007,2017,3,16,4,0,2,6,1
78245_2018,u281wp4,11.516871353000054,48.11507676000008,2018,3,10,7,0,2,6,1
85834_2018,u281wp4,11.516869362000024,48.11515795800005,2018,6,19,7,0,0,6,1
177558_2018,u281wp4,11.517187332000045,48.115338427000026,2018,5,15,4,1,1,6,1
71479_2019,u281wp4,11.516861654000024,48.11547211200008,2019,9,12,1,0,0,6,1
73047_2019,u281wp4,11.516838142000037,48.115908425000036,2019,10,7,3,0,2,6,1
72939_2017,u281y1n,11.522241717000046,48.126321099000045,2017,1,12,6,0,2,6,1
90249_2017,u281y1n,11.522332386000073,48.12653165200004,2017,8,14,6,0,3,6,1
79750_2018,u281y1n,11.522815027000036,48.12675833300006,2018,4,13,3,0,0,7,1
83801_2018,u281y1n,11.522370618000025,48.12642679100002,2018,5,6,4,0,5,3,1
85739_2018,u281y1n,11.522811419000053,48.126755642000035,2018,6,11,4,0,3,6,1
88800_2018,u281y1n,11.522410102000036,48.12658995100002,2018,7,8,5,0,6,7,1
97787_2018,u281y1n,11.522327666000026,48.126528112000074,2018,11,9,5,0,1,7,1
53541_2019,u281y1n,11.522804780000055,48.126750688000065,2019,2,19,6,1,2,6,1
72940_2017,u281gun,11.423885686000064,48.14285915900008,2017,1,13,6,0,5,2,1
78246_2018,u281gun,11.423795090000056,48.14284681700008,2018,3,19,7,0,5,2,1
87530_2018,u281gun,11.423761716000055,48.14284213900003,2018,7,13,6,1,1,7,1
55255_2019,u281gun,11.423810150000064,48.14284892800004,2019,2,18,7,0,5,2,1
72941_2017,u284m31,11.483370621000063,48.213878279000035,2017,1,15,6,2,8,1,1
72947_2017,u284hzc,11.461432951000063,48.20730177100006,2017,1,16,3,0,2,6,1
87440_2017,u284hzc,11.460731526000075,48.20700494900007,2017,7,11,4,1,3,7,1
97274_2017,u284hzc,11.461432951000063,48.20730177100006,2017,11,7,5,0,2,6,1
73018_2017,u284jt7,11.496089341000072,48.19420206700005,2017,1,15,2,1,2,6,1
97527_2017,u284jt7,11.496900066000025,48.193882214000034,2017,11,10,5,0,3,6,1
79485_2018,u284jt7,11.496137905000069,48.194172456000054,2018,4,17,5,0,2,1,1
82858_2018,u284jt7,11.496067997000067,48.19421508100004,2018,5,14,6,0,2,6,1
94629_2018,u284jt7,11.496137905000069,48.194172456000054,2018,9,10,6,0,2,6,1
74786_2019,u284jt7,11.497046836000035,48.19383662200005,2019,10,6,2,0,2,6,1
212367_2019,u284jt7,11.496930334000067,48.19304478000004,2019,7,18,6,0,2,6,1
73019_2017,u28458h,11.410032122000075,48.16432637300005,2017,1,16,3,0,2,6,1
73983_2019,u28458h,11.410032123000065,48.16432637300005,2019,10,15,2,0,2,6,1
77056_2019,u28458h,11.410032123000065,48.16432637300005,2019,12,7,4,0,2,6,1
73089_2017,u281g76,11.396530755000072,48.13924966100007,2017,1,13,6,0,2,6,1
84259_2017,u281g76,11.396484955000062,48.138151282000074,2017,6,6,4,0,2,6,1
73097_2017,u284m25,11.485774679000034,48.20814323100007,2017,1,8,2,1,5,3,1
98843_2017,u284m25,11.48539547300004,48.20903916100008,2017,12,15,4,0,3,6,1
73764_2018,u284m25,11.485850158000062,48.20822401700008,2018,1,21,1,1,5,3,1
77547_2018,u284m25,11.486070183000038,48.20905264700007,2018,3,8,1,2,2,6,1
77698_2018,u284m25,11.486047623000047,48.20918690000008,2018,3,7,1,2,3,1,1
85759_2018,u284m25,11.485592624000047,48.20848482100007,2018,6,6,3,0,2,6,1
86498_2018,u284m25,11.485513910000064,48.20866032300006,2018,7,16,2,0,2,6,1
87947_2018,u284m25,11.48585689600003,48.20801043600005,2018,7,10,5,0,3,2,1
93288_2018,u284m25,11.485719102000074,48.20824537900006,2018,9,12,4,0,2,6,1
98875_2018,u284m25,11.485952096000064,48.208054262000076,2018,11,18,6,0,2,6,1
61701_2019,u284m25,11.485951057000024,48.20805593900008,2019,5,17,4,0,2,6,1
65467_2019,u284m25,11.485250034000044,48.20803393400007,2019,7,19,5,1,1,6,1
65859_2019,u284m25,11.485933032000046,48.20808506000003,2019,7,14,6,1,2,6,1
77197_2019,u284m25,11.485517747000074,48.20916729700007,2019,12,18,3,0,3,6,1
73105_2017,u28628c,11.625093662000037,48.21254572500004,2017,1,14,6,0,1,6,1
77175_2018,u28628c,11.62511402800004,48.21298699600004,2018,3,16,6,0,2,6,1
57872_2019,u28628c,11.624910395000025,48.21257675600003,2019,4,7,3,0,2,6,1
58098_2019,u28628c,11.625265231000073,48.21289114000007,2019,4,18,5,0,2,6,1
73106_2017,u2860kc,11.614023083000063,48.190696764000045,2017,1,7,6,0,2,6,1
85392_2018,u2860kc,11.61422279200002,48.190746571000034,2018,6,15,3,0,3,6,1
60417_2019,u2860kc,11.614423271000021,48.19147717600004,2019,5,17,1,1,2,6,1
73133_2017,u2845un,11.423800437000068,48.18710397600006,2017,1,8,3,1,2,6,1
73307_2017,u2838fz,11.64525135100007,48.09255778100004,2017,2,19,1,0,2,3,1
186421_2017,u2838fz,11.644990052000024,48.09215749600002,2017,12,5,6,1,5,3,1
52341_2019,u2838fz,11.645060160000071,48.09250263100006,2019,1,14,3,1,2,6,1
206511_2019,u2838fz,11.645009448000051,48.09214993900008,2019,4,20,3,0,5,3,1
213576_2019,u2838fz,11.644909383000028,48.09233906300005,2019,7,12,2,0,4,6,1
218196_2019,u2838fz,11.645239277000027,48.09232307900003,2019,9,22,6,1,5,3,1
73354_2017,u281g4y,11.390457315000047,48.136248670000036,2017,2,14,5,0,5,3,1
73359_2017,u284q3e,11.528878933000044,48.21659109500007,2017,2,7,4,0,1,6,1
189653_2018,u284q3e,11.529381836000027,48.217300422000044,2018,11,17,3,0,5,3,1
73366_2017,u284m26,11.484495355000035,48.21017182200006,2017,2,7,4,1,2,6,1
83067_2018,u284m26,11.484395875000072,48.20944442900004,2018,5,16,6,0,2,6,1
72392_2019,u284m26,11.484786685000074,48.21020361500007,2019,9,23,7,0,1,6,1
73377_2017,u281w0p,11.524357388000054,48.07626074600006,2017,2,22,4,0,1,6,1
79845_2017,u281w0p,11.524262420000072,48.07618651000006,2017,5,13,6,0,2,6,1
75499_2018,u281w0p,11.524284370000036,48.07620469900007,2018,2,11,1,2,5,2,1
92563_2018,u281w0p,11.524609254000039,48.07644975800008,2018,9,19,5,1,2,6,1
75727_2019,u281w0p,11.524456482000062,48.07633511100005,2019,11,11,3,0,6,2,1
73378_2017,u283bp0,11.602124307000055,48.15878129200007,2017,2,6,4,0,2,6,1
90980_2017,u283bp0,11.601620900000055,48.15960622400007,2017,9,18,2,0,2,6,1
77024_2019,u283bp0,11.601791163000028,48.15922291100002,2019,11,16,6,1,9,7,1
73382_2017,u283bcp,11.644688011000028,48.126034517000036,2017,2,19,7,1,4,2,1
77261_2017,u283bcp,11.644681488000062,48.126035427000026,2017,4,15,1,0,0,2,1
78109_2017,u283bcp,11.645028128000035,48.12607949500007,2017,4,15,7,0,0,7,1
91041_2017,u283bcp,11.64415864500006,48.12619924600006,2017,8,10,5,0,3,2,1
75093_2018,u283bcp,11.644918361000064,48.12600234800004,2018,2,17,5,1,5,2,1
80425_2018,u283bcp,11.644706358000064,48.12603195600008,2018,4,8,1,0,5,2,1
91423_2018,u283bcp,11.644430978000061,48.12616232100005,2018,8,14,3,0,2,6,1
67753_2019,u283bcp,11.644335277000039,48.12608374000007,2019,7,15,4,1,1,6,1
76967_2019,u283bcp,11.644918361000064,48.12600234800004,2019,11,10,7,1,5,3,1
78059_2019,u283bcp,11.644755062000058,48.12611709300006,2019,12,8,2,0,4,2,1
78096_2019,u283bcp,11.644755062000058,48.12611709300006,2019,12,7,7,1,6,2,1
219924_2019,u283bcp,11.645220354000061,48.126831853000056,2019,10,9,4,0,3,2,1
73383_2017,u283c2j,11.66469685800007,48.12134544600008,2017,2,11,7,1,5,2,1
178385_2017,u283c2j,11.664545700000074,48.121255688000076,2017,7,15,1,0,2,6,1
185304_2017,u283c2j,11.664030077000065,48.12096233900007,2017,10,15,2,0,5,2,1
75506_2018,u283c2j,11.66469685800007,48.12134544600008,2018,2,3,1,0,2,6,1
217932_2019,u283c2j,11.66411462800005,48.121009353000034,2019,9,7,2,1,5,3,1
73384_2017,u281uty,11.457023193000055,48.15306042700008,2017,2,18,7,1,4,2,1
80442_2017,u281uty,11.456780267000056,48.15234629700007,2017,5,7,6,0,5,3,1
185750_2017,u281uty,11.456291500000074,48.153034634000036,2017,11,7,2,1,5,3,1
187414_2017,u281uty,11.456333223000055,48.15295154900008,2017,12,7,5,1,5,2,1
61570_2019,u281uty,11.456818720000058,48.15249885900003,2019,5,10,5,0,5,2,1
207862_2019,u281uty,11.456292349000025,48.15303462100008,2019,5,14,6,1,1,5,1
73482_2017,u281y05,11.518432626000047,48.121071079000046,2017,2,18,6,0,3,6,1
79854_2017,u281y05,11.518457992000036,48.12081813800006,2017,5,8,3,0,2,6,1
90536_2017,u281y05,11.518445073000064,48.12079246400003,2017,8,10,3,0,5,6,1
185680_2017,u281y05,11.518690078000073,48.12088118500003,2017,11,21,3,0,5,3,1
185974_2017,u281y05,11.518679330000055,48.12085914600004,2017,11,20,2,1,5,3,1
90080_2018,u281y05,11.518507897000065,48.121256499000026,2018,8,15,1,0,3,6,1
171059_2018,u281y05,11.518759678000038,48.12084541100006,2018,1,21,3,0,5,2,1
172846_2018,u281y05,11.518642471000021,48.120865467000044,2018,2,9,3,1,5,3,1
72661_2019,u281y05,11.51836426400007,48.12091379800006,2019,9,22,1,1,5,3,1
75752_2019,u281y05,11.518425550000075,48.120753663000066,2019,11,9,3,0,2,6,1
218649_2019,u281y05,11.518292355000026,48.12092615200004,2019,10,18,3,0,0,7,1
73505_2017,u284nx6,11.538469214000035,48.204159539000045,2017,2,14,3,0,6,4,1
60001_2019,u284nx6,11.53868133100002,48.204075137000075,2019,5,16,5,0,6,4,1
73554_2017,u2845w5,11.408379672000024,48.19715413400007,2017,2,22,6,1,2,6,1
73565_2017,u283dph,11.69514715300005,48.115637747000044,2017,2,15,5,0,5,3,1
91671_2017,u283dph,11.69628358500006,48.114936452000045,2017,9,18,5,1,0,7,1
95927_2017,u283dph,11.695278875000042,48.115571512000024,2017,10,8,3,0,4,2,1
74164_2018,u283dph,11.695287656000064,48.11541759900008,2018,1,17,2,1,6,2,1
73566_2017,u2838qd,11.616215849000072,48.11320302300004,2017,2,21,5,1,5,3,1
76412_2017,u2838qd,11.61614957000006,48.11295403700007,2017,3,17,7,0,6,4,1
91039_2017,u2838qd,11.616227228000074,48.113040631000054,2017,8,19,5,1,2,6,1
73043_2018,u2838qd,11.616215849000072,48.11320302300004,2018,1,12,3,0,2,6,1
90822_2018,u2838qd,11.616208715000026,48.113195062000045,2018,8,18,2,1,5,3,1
100487_2018,u2838qd,11.616250707000065,48.11324594100006,2018,12,5,6,0,5,3,1
100609_2018,u2838qd,11.616177632000074,48.11298532700005,2018,12,17,4,1,2,6,1
54906_2019,u2838qd,11.616231036000045,48.11304487600006,2019,2,8,7,0,5,2,1
55677_2019,u2838qd,11.61555778500002,48.11252034900008,2019,3,16,1,0,3,7,1
56898_2019,u2838qd,11.61630198000006,48.113123984000026,2019,3,20,4,0,3,6,1
65215_2019,u2838qd,11.615577022000025,48.112217642000076,2019,7,17,3,0,2,6,1
73569_2017,u284ps7,11.584345678000036,48.187723005000066,2017,2,15,5,1,2,6,1
75420_2017,u284ps7,11.584437224000055,48.18814812700003,2017,3,17,4,1,0,4,1
84881_2017,u284ps7,11.584317423000073,48.18794948100003,2017,7,8,3,0,5,2,1
89984_2017,u284ps7,11.584458766000068,48.18785812900006,2017,8,11,3,0,3,2,1
168527_2017,u284ps7,11.584109209000076,48.187715093000065,2017,1,19,7,0,1,6,1
178291_2017,u284ps7,11.58463025100002,48.18807004100006,2017,7,7,2,0,3,6,1
73442_2018,u284ps7,11.58435618900006,48.187540428000034,2018,1,14,5,1,2,6,1
80250_2018,u284ps7,11.584386670000072,48.18868704400006,2018,4,14,2,0,2,6,1
82001_2018,u284ps7,11.584347728000068,48.187687402000044,2018,5,8,3,0,5,2,1
86755_2018,u284ps7,11.584431063000071,48.18821343300005,2018,7,22,2,0,2,7,1
87560_2018,u284ps7,11.584445133000033,48.18806429800002,2018,7,17,2,0,1,3,1
88934_2018,u284ps7,11.584248249000039,48.18873568900006,2018,7,14,7,0,3,6,1
94610_2018,u284ps7,11.58440723000007,48.188466051000034,2018,9,16,6,0,5,3,1
97594_2018,u284ps7,11.584383537000065,48.18872290400004,2018,11,10,6,0,1,6,1
97867_2018,u284ps7,11.58442249500007,48.188304247000076,2018,10,18,3,0,6,4,1
98000_2018,u284ps7,11.584451418000073,48.18762717400006,2018,11,19,4,0,5,2,1
99677_2018,u284ps7,11.584300764000034,48.18814114100008,2018,12,19,1,1,3,7,1
99841_2018,u284ps7,11.584300056000075,48.18814914300003,2018,12,19,2,0,4,7,1
101109_2018,u284ps7,11.584294216000044,48.18821526200003,2018,12,5,3,1,6,4,1
52579_2019,u284ps7,11.584324435000045,48.18785467200007,2019,1,19,2,1,5,2,1
58239_2019,u284ps7,11.584389475000027,48.188654922000076,2019,4,11,6,0,5,3,1
68574_2019,u284ps7,11.584451760000036,48.187617230000065,2019,8,13,3,0,4,6,1
71850_2019,u284ps7,11.584451081000054,48.18763695200005,2019,9,9,4,0,5,2,1
72529_2019,u284ps7,11.58445141200002,48.18762732900007,2019,9,16,2,0,3,2,1
74941_2019,u284ps7,11.584298236000054,48.18816947600004,2019,10,13,1,0,2,6,1
75517_2019,u284ps7,11.584352608000074,48.187602705000074,2019,11,15,3,0,2,6,1
219580_2019,u284ps7,11.584798433000062,48.18789841000007,2019,10,10,6,0,0,2,1
219866_2019,u284ps7,11.584136853000073,48.18770542400007,2019,10,18,5,0,5,3,1
73570_2017,u281xnw,11.566929727000058,48.11278199200007,2017,2,8,5,1,2,6,1
73623_2017,u284h5j,11.432712787000073,48.18146739000008,2017,2,12,3,0,2,6,1
87753_2018,u284h5j,11.433622006000064,48.18171820200008,2018,7,10,3,0,0,6,1
69819_2019,u284h5j,11.432948397000075,48.18130902100006,2019,8,18,2,0,2,6,1
73668_2017,u281wqj,11.532121934000035,48.11031089900007,2017,2,17,4,0,2,6,1
80058_2017,u281wqj,11.532018657000036,48.11018999500004,2017,5,13,6,0,2,6,1
73669_2017,u283dqe,11.704603784000025,48.11231278400003,2017,2,13,4,0,5,2,1
74933_2017,u283dqe,11.704593861000035,48.11244773300007,2017,3,17,7,0,5,2,1
92213_2017,u283dqe,11.705005330000064,48.11236377500007,2017,9,19,7,0,6,3,1
57063_2019,u283dqe,11.705190010000026,48.11219583200005,2019,3,12,5,0,3,6,1
73670_2017,u281gev,11.411680386000054,48.14113164300005,2017,2,22,4,1,4,2,1
170139_2017,u281gev,11.411571410000025,48.141475463000056,2017,3,11,7,0,0,7,1
53571_2019,u281gev,11.411997338000047,48.14117724600004,2019,1,18,5,0,2,6,1
73671_2017,u281xvw,11.599662349000027,48.107622657000036,2017,2,17,4,1,5,2,1
76985_2017,u281xvw,11.599769814000068,48.107647850000035,2017,4,9,3,0,5,3,1
78107_2017,u281xvw,11.599697519000076,48.10763090200004,2017,4,14,7,0,0,3,1
79119_2017,u281xvw,11.599593231000028,48.10760645400006,2017,4,16,4,1,5,3,1
82077_2017,u281xvw,11.59963798900003,48.10761694700005,2017,6,13,6,1,5,3,1
84600_2017,u281xvw,11.600075493000073,48.10771951100002,2017,6,22,2,0,0,6,1
88568_2017,u281xvw,11.599661957000023,48.10762256600003,2017,8,11,7,0,6,4,1
91044_2017,u281xvw,11.599623054000062,48.10761344500002,2017,8,20,5,1,5,2,1
97441_2017,u281xvw,11.599530135000064,48.107593112000075,2017,11,23,2,1,6,4,1
171346_2018,u281xvw,11.599796748000074,48.10718543600007,2018,1,14,4,0,5,3,1
173835_2018,u281xvw,11.599820578000047,48.10713614000008,2018,3,17,3,0,5,3,1
183307_2018,u281xvw,11.599593231000028,48.10760645400006,2018,7,15,2,0,2,6,1
52574_2019,u281xvw,11.599593231000028,48.10760645400006,2019,1,20,6,2,5,3,1
52925_2019,u281xvw,11.59957715300004,48.10760311800004,2019,1,18,5,0,5,3,1
211302_2019,u281xvw,11.599798002000055,48.10718284400008,2019,6,15,3,0,5,3,1
73751_2017,u284ngs,11.553186966000053,48.183878592000035,2017,1,8,3,1,1,6,1
95102_2017,u284ngs,11.553403651000053,48.18371446300006,2017,10,17,6,0,3,6,1
79410_2018,u284ngs,11.553041591000069,48.18408946100004,2018,4,15,5,0,3,2,1
73044_2019,u284ngs,11.553309976000035,48.18370016200004,2019,10,15,3,0,2,6,1
73752_2017,u281xev,11.586620070000038,48.09717663100008,2017,1,17,3,1,3,6,1
73753_2017,u283dqq,11.709101867000072,48.11154287500007,2017,1,17,3,1,6,2,1
179548_2018,u283dqq,11.709020867000046,48.110751559000036,2018,6,1,7,0,8,1,1
55257_2019,u283dqq,11.709101866000026,48.11154287500007,2019,2,13,7,0,2,6,1
61870_2019,u283dqq,11.709437507000075,48.11133896200005,2019,5,19,3,0,4,7,1
73754_2017,u284m2f,11.48481047300004,48.21253868500002,2017,1,17,3,1,2,6,1
76308_2018,u284m2f,11.483859472000065,48.213428238000056,2018,2,20,4,2,1,6,1
78786_2018,u284m2f,11.483853966000028,48.213438920000044,2018,4,18,3,0,2,6,1
69112_2019,u284m2f,11.484694859000056,48.21273329100006,2019,8,5,6,0,5,2,1
73823_2017,u284hr3,11.439005008000038,48.203946915000074,2017,2,19,4,0,2,6,1
73830_2017,u2860md,11.616198324000035,48.194685549000035,2017,2,20,4,0,2,6,1
76357_2017,u2860md,11.616131344000053,48.19489792300004,2017,3,17,6,0,5,6,1
74273_2018,u2860md,11.616273339000035,48.194839815000066,2018,1,8,1,1,2,6,1
73836_2017,u284pws,11.585234685000046,48.19998713800004,2017,2,16,3,0,2,6,1
74190_2017,u284pws,11.585269929000047,48.201046467000026,2017,2,23,6,1,5,2,1
82460_2017,u284pws,11.585465254000043,48.20107405800008,2017,6,10,2,0,0,7,1
89539_2017,u284pws,11.585440185000039,48.20094575100006,2017,8,22,6,0,3,2,1
90534_2017,u284pws,11.585226409000027,48.200835284000036,2017,8,17,3,0,4,2,1
91903_2017,u284pws,11.585276434000034,48.20108066800003,2017,9,15,3,0,5,2,1
95548_2017,u284pws,11.585257303000047,48.20098010000004,2017,10,8,5,0,5,3,1
97308_2017,u284pws,11.585458303000053,48.201037509000074,2017,11,7,4,0,5,2,1
99111_2017,u284pws,11.585441353000025,48.20095120000008,2017,12,5,7,1,0,2,1
172404_2017,u284pws,11.585886625000056,48.20101225100007,2017,4,16,2,0,0,7,1
98111_2018,u284pws,11.585448229000065,48.200984541000025,2018,11,19,5,0,5,2,1
189898_2018,u284pws,11.58559572300004,48.20098654700008,2018,11,11,5,0,4,2,1
52342_2019,u284pws,11.585245753000038,48.200925962000035,2019,1,6,3,1,2,6,1
